date_time,farm_id,radiation,surface_pressure,humidity2,temperature2,temperature10,temperature30,temperature50,temperature70,temperature80,temperature90,temperature110,direction10,direction30,direction50,direction70,direction80,direction90,direction110,speed10,speed30,speed50,speed70,speed80,speed90,speed110
2024-06-06 20:15:00,test023,0.0,1004.7809,33.6527,28.5055,28.3309,28.21,28.1555,28.1182,28.1036,28.09,28.0718,160.7536,162.9227,163.9173,164.5573,164.8109,165.0418,165.9155,4.8795,6.5895,7.4195,7.9995,8.2295,8.4295,8.8395
2024-06-06 20:30:00,test023,0.0,1004.8336,33.9864,28.3145,28.1509,28.0364,27.9855,27.9509,27.9373,27.9227,27.9064,160.7191,162.9336,163.9482,164.6036,164.8627,165.0973,165.9882,4.8943,6.6243,7.4643,8.0543,8.2843,8.4743,8.8943
2024-06-06 20:45:00,test023,0.0,1004.8873,34.28,28.14,27.9855,27.8764,27.8282,27.7955,27.7827,27.7682,27.7518,160.9673,163.2182,164.25,164.9164,165.18,165.4182,166.3236,4.971,6.711,7.561,8.151,8.391,8.581,9.001
2024-06-06 21:00:00,test023,0.0,1004.9436,34.5327,27.9827,27.8336,27.7291,27.6827,27.6509,27.6391,27.6236,27.6082,161.4845,163.7618,164.8055,165.48,165.7464,165.9864,166.9027,5.0723,6.8323,7.6923,8.2823,8.5223,8.7223,9.1423
2024-06-06 21:15:00,test023,0.0,1005.0018,34.7445,27.8436,27.6964,27.5936,27.5473,27.5164,27.5045,27.49,27.4745,162.2355,164.5282,165.5782,166.2573,166.5264,166.7673,167.6891,5.125,6.895,7.765,8.365,8.605,8.805,9.235
2024-06-06 21:30:00,test023,0.0,1005.06,34.9136,27.7218,27.5736,27.4709,27.4236,27.3927,27.3809,27.3664,27.3509,163.1927,165.4918,166.5436,167.2245,167.4945,167.7355,168.6573,5.1508,6.9408,7.8108,8.4208,8.6608,8.8608,9.3008
2024-06-06 21:45:00,test023,0.0,1005.1145,35.0727,27.6055,27.4536,27.3491,27.3009,27.27,27.2573,27.2427,27.2273,164.1527,166.4518,167.5036,168.1845,168.4536,168.6964,169.6155,5.229,7.039,7.919,8.529,8.769,8.979,9.419
2024-06-06 22:00:00,test023,0.0,1005.1555,35.2127,27.4955,27.3391,27.2318,27.1827,27.1509,27.1382,27.1227,27.1073,165.0791,167.3718,168.4209,169.0991,169.3682,169.6109,170.5264,5.2721,7.0921,7.9721,8.5821,8.8321,9.0321,9.4821
2024-06-06 22:15:00,test023,0.0,1005.1836,35.3291,27.3927,27.2318,27.1209,27.07,27.0364,27.0236,27.0082,26.9927,165.9909,168.27,169.3118,169.9864,170.2536,170.4964,171.4082,5.344,7.164,8.054,8.674,8.914,9.124,9.574
2024-06-06 22:30:00,test023,0.0,1005.1982,35.4191,27.2973,27.13,27.0145,26.9618,26.9273,26.9136,26.8982,26.8827,166.8955,169.1536,170.1855,170.8536,171.1182,171.3609,172.2682,5.4444,7.2744,8.1644,8.7744,9.0244,9.2344,9.6844
2024-06-06 22:45:00,test023,0.0,1005.2018,35.4845,27.2082,27.0345,26.9136,26.8582,26.8218,26.8073,26.7927,26.7764,167.7727,170.0045,171.0236,171.6836,171.9445,172.1882,173.0891,5.4895,7.3195,8.2095,8.8295,9.0695,9.2795,9.7295
2024-06-06 23:00:00,test023,0.0,1005.1927,35.5264,27.1264,26.9427,26.8164,26.7573,26.7191,26.7036,26.69,26.6727,168.6027,170.8055,171.8091,172.4609,172.7182,172.9609,173.8527,5.6241,7.4641,8.3541,8.9841,9.2241,9.4341,9.8841
2024-06-06 23:15:00,test023,0.0,1005.1718,35.5455,27.05,26.8555,26.7227,26.66,26.6191,26.6027,26.59,26.5709,169.3773,171.5482,172.5382,173.18,173.4336,173.6764,174.5555,5.7355,7.5855,8.4855,9.1155,9.3655,9.5755,10.0155
2024-06-06 23:30:00,test023,0.0,1005.1391,35.5464,26.9764,26.7709,26.6318,26.5655,26.5218,26.5045,26.4927,26.4718,170.1127,172.2527,173.2282,173.8618,174.1118,174.3536,175.2191,5.7682,7.6382,8.5482,9.1782,9.4282,9.6382,10.0782
2024-06-06 23:45:00,test023,0.0,1005.0955,35.5345,26.9036,26.6882,26.5427,26.4727,26.4273,26.4091,26.3982,26.3764,170.8382,172.9482,173.91,174.5345,174.7809,175.0227,175.8745,5.8988,7.7888,8.6988,9.3388,9.5888,9.7988,10.2488
2024-06-07 00:00:00,test023,0.0,1005.2809,37.4736,25.9618,25.7718,25.6391,25.5809,25.54,25.5264,25.51,25.4764,171.93,173.9255,174.8364,175.4255,175.6582,175.8718,176.6764,5.7658,7.5658,8.4458,9.0558,9.2958,9.4958,9.9158
2024-06-07 00:15:00,test023,0.0,1005.1927,37.59,25.8718,25.6773,25.5427,25.4827,25.4409,25.4264,25.4109,25.3809,172.5955,174.5773,175.4809,176.0655,176.2964,176.51,177.3109,5.8485,7.6485,8.5285,9.1385,9.3885,9.5885,10.0085
2024-06-07 00:30:00,test023,0.0,1005.0945,37.7082,25.7818,25.5845,25.4473,25.3855,25.3436,25.3282,25.3136,25.2873,173.2773,175.2573,176.1591,176.7436,176.9736,177.1873,177.9882,5.9593,7.7693,8.6493,9.2593,9.5093,9.7093,10.1293
2024-06-07 00:45:00,test023,0.0,1004.9955,37.8436,25.6909,25.4909,25.3509,25.2873,25.2455,25.2291,25.2155,25.1927,173.9191,175.9018,176.8045,177.3891,177.6191,177.8327,178.6355,6.038,7.838,8.718,9.338,9.578,9.788,10.208
2024-06-07 01:00:00,test023,0.0,1004.9018,37.9964,25.6009,25.3982,25.2573,25.1927,25.15,25.1327,25.12,25.0982,174.52,176.5073,177.4109,177.9955,178.2255,178.4382,179.2427,6.1163,7.9263,8.8063,9.4263,9.6663,9.8763,10.2963
2024-06-07 01:15:00,test023,0.0,1004.8145,38.1645,25.5118,25.3073,25.1655,25.1,25.0564,25.0391,25.0264,25.0045,175.0791,177.0718,177.9773,178.5618,178.7918,179.0018,179.8073,6.3095,8.1195,8.9995,9.6195,9.8595,10.0695,10.4895
2024-06-07 01:30:00,test023,0.0,1004.7318,38.3473,25.4255,25.2191,25.0764,25.01,24.9664,24.9482,24.9355,24.9136,175.6055,177.6045,178.5109,179.0945,179.3245,179.5318,180.3373,6.4553,8.2653,9.1453,9.7653,10.0053,10.2153,10.6453
2024-06-07 01:45:00,test023,0.0,1004.6545,38.5436,25.3427,25.1336,24.9891,24.9227,24.8782,24.86,24.8473,24.8245,176.1127,178.1164,179.0236,179.6055,179.8355,180.0373,180.8427,6.5421,8.3521,9.2321,9.8521,10.0921,10.3021,10.7221
2024-06-07 02:00:00,test023,0.0,1004.5818,38.7545,25.2636,25.0518,24.9055,24.8373,24.7927,24.7745,24.7618,24.7382,176.6136,178.6191,179.5264,180.1045,180.3336,180.53,181.3336,6.6117,8.4217,9.3017,9.9117,10.1617,10.3717,10.7917
2024-06-07 02:15:00,test023,0.0,1004.5136,38.9809,25.1873,24.9718,24.8236,24.7545,24.7091,24.6918,24.6782,24.6545,177.1182,179.1218,180.0264,180.6,180.8273,181.0173,181.8173,6.6415,8.4515,9.3315,9.9415,10.1815,10.3915,10.8215
2024-06-07 02:30:00,test023,0.0,1004.45,39.2209,25.1127,24.8945,24.7436,24.6736,24.6282,24.6109,24.5973,24.5745,177.6318,179.63,180.5291,181.0964,181.3209,181.5045,182.2991,6.6431,8.4431,9.3231,9.9331,10.1731,10.3831,10.8131
2024-06-07 02:45:00,test023,0.0,1004.3918,39.4709,25.04,24.82,24.6682,24.5973,24.5518,24.5336,24.52,24.4973,178.1618,180.15,181.0409,181.6,181.8218,181.9973,182.7845,6.63,8.43,9.31,9.92,10.16,10.37,10.79
2024-06-07 03:00:00,test023,0.0,1004.34,39.7264,24.9691,24.7491,24.5964,24.5255,24.48,24.4618,24.4473,24.4245,178.7145,180.6882,181.5691,182.1173,182.3355,182.5009,183.2782,6.5565,8.3565,9.2365,9.8465,10.0865,10.2865,10.7165
2024-06-07 03:15:00,test023,0.0,1004.2945,39.9845,24.9018,24.6818,24.53,24.4591,24.4136,24.3955,24.3809,24.3564,179.2973,181.2518,182.12,182.6555,182.8691,183.0236,183.7891,6.6088,8.4188,9.2888,9.8988,10.1388,10.3388,10.7688
2024-06-07 03:30:00,test023,0.0,1004.2564,40.2464,24.8382,24.62,24.4691,24.3991,24.3536,24.3355,24.3209,24.2927,179.9136,181.8455,182.6973,183.2191,183.4264,183.57,184.3209,6.6013,8.4013,9.2813,9.8913,10.1313,10.3313,10.7613
2024-06-07 03:45:00,test023,0.0,1004.22,40.5118,24.7755,24.5591,24.41,24.3409,24.2964,24.2782,24.2636,24.2318,180.5573,182.4636,183.2991,183.8064,184.0082,184.1409,184.8755,6.6067,8.4067,9.2867,9.8867,10.1267,10.3367,10.7667
2024-06-07 04:00:00,test023,0.0,1004.1891,40.7873,24.7245,24.5109,24.3627,24.2936,24.25,24.2318,24.2173,24.1818,181.17,183.0536,183.8736,184.3673,184.5636,184.6864,185.4082,6.4654,8.2654,9.1454,9.7454,9.9854,10.1854,10.6254
2024-06-07 04:15:00,test023,0.0,1004.1645,41.07,24.6855,24.4736,24.3273,24.2582,24.2145,24.1973,24.1827,24.1427,181.7464,183.6091,184.4155,184.8964,185.0873,185.2018,185.9127,6.5189,8.3189,9.1889,9.7889,10.0289,10.2289,10.6589
2024-06-07 04:30:00,test023,0.0,1004.1445,41.3555,24.6618,24.4509,24.3045,24.2355,24.1918,24.1745,24.16,24.1164,182.2855,184.1282,184.9218,185.3909,185.5773,185.6864,186.3882,6.4978,8.2878,9.1578,9.7578,9.9978,10.1978,10.6278
2024-06-07 04:45:00,test023,0.0,1004.13,41.6355,24.6564,24.4436,24.2973,24.2282,24.1845,24.1664,24.1518,24.1036,182.7909,184.6173,185.3982,185.8573,186.0391,186.1445,186.84,6.4928,8.2928,9.1528,9.7528,9.9928,10.1928,10.6228
2024-06-07 05:00:00,test023,0.0,1004.1218,41.9036,24.6709,24.4555,24.3073,24.2373,24.1927,24.1736,24.16,24.1073,183.2682,185.0809,185.8509,186.3009,186.4782,186.5827,187.2736,6.474,8.264,9.124,9.724,9.964,10.164,10.584
2024-06-07 05:15:00,test023,2.47,1004.1209,42.1555,24.7082,24.4873,24.3355,24.2645,24.2182,24.1982,24.1845,24.1273,183.7227,185.5236,186.2845,186.7255,186.9,187.0036,187.6936,6.4702,8.2202,9.0702,9.6502,9.8802,10.0802,10.4902
2024-06-07 05:30:00,test023,9.2933,1004.1264,42.3891,24.7682,24.5391,24.3818,24.3091,24.26,24.24,24.2273,24.1655,184.1555,185.9473,186.7,187.1327,187.3036,187.41,188.1009,6.3887,8.1087,8.9387,9.4987,9.7287,9.9187,10.3187
2024-06-07 05:45:00,test023,23.0333,1004.1364,42.6027,24.8509,24.6118,24.4473,24.3718,24.32,24.3,24.2873,24.2209,184.5664,186.3491,187.0955,187.5209,187.6891,187.7991,188.4945,6.4178,8.0978,8.9078,9.4578,9.6778,9.8578,10.2578
2024-06-07 06:00:00,test023,44.3133,1004.1518,42.7936,24.9564,24.7055,24.5318,24.4536,24.3991,24.3782,24.3655,24.2964,184.9536,186.7291,187.4691,187.8891,188.0536,188.17,188.8727,6.3598,8.0098,8.7898,9.3298,9.5498,9.7198,10.1098
2024-06-07 06:15:00,test023,72.6633,1004.1727,42.9573,25.0836,24.8191,24.6373,24.5545,24.4973,24.4764,24.4627,24.3927,185.3209,187.09,187.8245,188.2391,188.4018,188.5255,189.2391,6.4129,8.0129,8.7829,9.3029,9.5129,9.6829,10.0529
2024-06-07 06:30:00,test023,104.51,1004.1982,43.0918,25.2318,24.9545,24.7627,24.6764,24.6155,24.5945,24.58,24.51,185.6636,187.4291,188.1591,188.5682,188.7291,188.8618,189.59,6.4795,8.0395,8.7795,9.2895,9.4895,9.6495,10.0095
2024-06-07 06:45:00,test023,138.0467,1004.2236,43.1955,25.39,25.0991,24.8982,24.8082,24.7445,24.7227,24.7082,24.6382,186.0227,187.7827,188.5073,188.9109,189.07,189.2118,189.9536,6.5757,8.0857,8.8057,9.2857,9.4857,9.6357,9.9757
2024-06-07 07:00:00,test023,171.5167,1004.2373,43.2082,25.5755,25.2718,25.0618,24.9682,24.9027,24.8791,24.8655,24.7955,186.4482,188.1982,188.9173,189.3155,189.4727,189.6218,190.3755,6.6318,8.0918,8.7918,9.2618,9.4518,9.5918,9.9218
2024-06-07 07:15:00,test023,206.23,1004.2391,43.1336,25.7845,25.47,25.2527,25.1555,25.0882,25.0636,25.05,24.9791,186.9155,188.6545,189.3673,189.76,189.9155,190.0709,190.8336,6.6368,8.0568,8.7268,9.1868,9.3668,9.4968,9.8068
2024-06-07 07:30:00,test023,241.86,1004.2273,42.9727,26.0164,25.6927,25.4682,25.3682,25.2991,25.2736,25.2609,25.1891,187.4091,189.1336,189.8409,190.2282,190.3827,190.5418,191.3118,6.7415,8.1115,8.7615,9.2015,9.3715,9.5115,9.8015
2024-06-07 07:45:00,test023,278.08,1004.2018,42.7191,26.2727,25.94,25.71,25.6073,25.5373,25.5109,25.4973,25.4255,187.9264,189.6327,190.3336,190.7164,190.87,191.0309,191.8073,6.858,8.178,8.808,9.228,9.398,9.518,9.808
2024-06-07 08:00:00,test023,314.67,1004.1618,42.3691,26.5527,26.2127,25.9782,25.8727,25.8009,25.7745,25.7609,25.6882,188.4627,190.1482,190.8418,191.2209,191.3727,191.5355,192.3155,6.7116,8.0016,8.6016,9.0116,9.1716,9.2916,9.5616
2024-06-07 08:15:00,test023,351.39,1004.1064,41.9191,26.8573,26.5109,26.2727,26.1645,26.0918,26.0645,26.05,25.9773,189.0182,190.6791,191.3645,191.74,191.89,192.0527,192.8355,6.7234,7.9934,8.5834,8.9834,9.1434,9.2534,9.5234
2024-06-07 08:30:00,test023,388.0533,1004.0364,41.3709,27.1873,26.8336,26.5918,26.4818,26.4073,26.3791,26.3655,26.2927,189.5973,191.2309,191.9055,192.2782,192.4264,192.5882,193.3718,6.7454,7.9854,8.5654,8.9654,9.1154,9.2254,9.4854
2024-06-07 08:45:00,test023,424.4,1003.9518,40.7318,27.54,27.18,26.9345,26.8218,26.7464,26.7173,26.7036,26.6309,190.2073,191.81,192.4736,192.8418,192.9891,193.1482,193.93,6.7753,7.9953,8.5753,8.9553,9.1053,9.2153,9.4753
2024-06-07 09:00:00,test023,460.2133,1003.8527,40.0091,27.9145,27.5482,27.2982,27.1836,27.1064,27.0764,27.0627,26.99,190.8564,192.4236,193.0764,193.44,193.5855,193.74,194.5182,6.8674,8.0574,8.6174,8.9874,9.1374,9.2474,9.4974
2024-06-07 09:15:00,test023,495.28,1003.7409,39.2082,28.3109,27.9373,27.6827,27.5655,27.4873,27.4555,27.4427,27.37,191.5645,193.0918,193.7318,194.0909,194.2345,194.3836,195.1555,6.8352,7.9952,8.5352,8.8952,9.0352,9.1452,9.3852
2024-06-07 09:30:00,test023,524.6433,1003.6173,38.3282,28.73,28.3482,28.0882,27.9691,27.8891,27.8564,27.8436,27.77,192.3509,193.8336,194.4591,194.8136,194.9555,195.0982,195.8609,6.8724,7.9824,8.5024,8.8524,8.9824,9.0824,9.3224
2024-06-07 09:45:00,test023,547.69,1003.4918,37.4309,29.1527,28.7627,28.4964,28.3745,28.2927,28.2591,28.2464,28.1727,193.1564,194.5927,195.2018,195.5518,195.6909,195.8273,196.5809,6.8854,7.9554,8.4554,8.7854,8.9154,9.0154,9.2454
2024-06-07 10:00:00,test023,563.8733,1003.3591,36.5455,29.5609,29.1618,28.8891,28.7645,28.68,28.6455,28.6327,28.56,193.9164,195.3073,195.9009,196.2455,196.3818,196.5118,197.2573,6.8305,7.8505,8.3405,8.6605,8.7805,8.8805,9.1005
2024-06-07 10:15:00,test023,577.4533,1003.22,35.6764,29.9527,29.5445,29.2645,29.1373,29.0509,29.0155,29.0018,28.93,194.6255,195.9736,196.5518,196.8909,197.0245,197.1491,197.8864,6.837,7.837,8.297,8.607,8.737,8.827,9.037
2024-06-07 10:30:00,test023,588.4167,1003.0727,34.8355,30.3255,29.9082,29.6218,29.4909,29.4027,29.3664,29.3527,29.2809,195.2745,196.5836,197.1473,197.4809,197.6118,197.7309,198.4609,6.8603,7.8303,8.2803,8.5803,8.7003,8.7903,9.0003
2024-06-07 10:45:00,test023,596.7567,1002.9173,34.0291,30.6782,30.2509,29.9591,29.8245,29.7345,29.6982,29.6836,29.6127,195.8645,197.1382,197.6891,198.0173,198.1455,198.2591,198.9818,6.8019,7.7419,8.1919,8.4819,8.5919,8.6819,8.8819
2024-06-07 11:00:00,test023,602.49,1002.7545,33.2655,31.0091,30.5727,30.2745,30.1373,30.0464,30.0091,29.9945,29.9236,196.3955,197.6382,198.1773,198.5009,198.6282,198.7355,199.4509,6.6627,7.5727,7.9927,8.2827,8.3927,8.4727,8.6727
2024-06-07 11:15:00,test023,605.64,1002.5836,32.5482,31.3173,30.8736,30.5691,30.4291,30.3373,30.3,30.2845,30.2136,196.8655,198.0818,198.6118,198.9309,199.0573,199.1591,199.8673,6.5038,7.3938,7.8138,8.0938,8.2038,8.2838,8.4738
2024-06-07 11:30:00,test023,606.2467,1002.4036,31.8782,31.6009,31.1509,30.8418,30.7,30.6064,30.5691,30.5536,30.4827,197.2936,198.4891,199.0127,199.3282,199.4527,199.55,200.2527,6.3789,7.2589,7.6589,7.9289,8.0389,8.1189,8.3089
2024-06-07 11:45:00,test023,604.36,1002.2164,31.2609,31.8564,31.4018,31.09,30.9464,30.8527,30.8145,30.8,30.7282,197.7227,198.9045,199.4227,199.7364,199.86,199.9536,200.6518,6.3163,7.1663,7.5663,7.8263,7.9263,8.0063,8.1963
2024-06-07 12:00:00,test023,600.0467,1002.0209,30.7009,32.0782,31.6227,31.31,31.1664,31.0727,31.0345,31.02,30.9473,198.1936,199.37,199.8864,200.2009,200.3245,200.4136,201.1109,6.3072,7.1272,7.5172,7.7672,7.8672,7.9472,8.1272
2024-06-07 12:15:00,test023,593.3833,1001.8191,30.2036,32.2618,31.8109,31.5,31.3573,31.2645,31.2264,31.2118,31.1391,198.7618,199.9418,200.4609,200.7773,200.9009,200.9864,201.6882,6.1358,6.9358,7.3158,7.5658,7.6658,7.7358,7.9058
2024-06-07 12:30:00,test023,583.7233,1001.6136,29.7709,32.4073,31.9636,31.6591,31.5182,31.4273,31.39,31.3755,31.3018,199.45,200.6391,201.1627,201.4809,201.6055,201.6882,202.3973,5.871,6.651,7.011,7.251,7.351,7.421,7.591
2024-06-07 12:45:00,test023,571.1733,1001.41,29.3718,32.5345,32.1027,31.8055,31.6682,31.58,31.5436,31.5291,31.4555,200.3073,201.4973,202.0209,202.3391,202.4645,202.5436,203.26,5.6919,6.4419,6.8019,7.0319,7.1319,7.2019,7.3619
2024-06-07 13:00:00,test023,555.8633,1001.2236,29.1936,32.6036,32.1855,31.8982,31.7655,31.6791,31.6445,31.63,31.5573,201.6873,202.8518,203.3636,203.6736,203.7964,203.8718,204.59,5.5053,6.2453,6.5853,6.8153,6.9053,6.9753,7.1353
2024-06-07 13:15:00,test023,538.6733,1001.0555,29.2327,32.6164,32.2136,31.9364,31.8091,31.7255,31.6927,31.6782,31.6082,203.5555,204.66,205.1436,205.4345,205.55,205.6218,206.3318,5.2235,5.9435,6.2835,6.5035,6.5935,6.6635,6.8135
2024-06-07 13:30:00,test023,519.7533,1000.9055,29.4891,32.5727,32.1873,31.9209,31.7991,31.7191,31.6873,31.6727,31.6064,205.8555,206.8682,207.3082,207.5709,207.6745,207.7418,208.4355,5.0352,5.7452,6.0752,6.2952,6.3852,6.4552,6.5952
2024-06-07 13:45:00,test023,499.26,1000.7745,29.9627,32.4736,32.1064,31.8518,31.7355,31.6582,31.6282,31.6136,31.5518,208.5173,209.4209,209.81,210.0382,210.1273,210.1891,210.8618,4.7582,5.4582,5.7882,5.9982,6.0882,6.1482,6.2882
2024-06-07 14:00:00,test023,477.3533,1000.6618,30.6527,32.3209,31.9709,31.7282,31.6173,31.5445,31.5145,31.5009,31.4418,211.47,212.2618,212.5982,212.7918,212.8664,212.9209,213.5727,4.6843,5.3743,5.6943,5.9043,5.9843,6.0543,6.1843
2024-06-07 14:15:00,test023,454.1967,1000.5682,31.5545,32.1173,31.7836,31.5518,31.4464,31.3773,31.3491,31.3345,31.2782,214.62,215.3118,215.6,215.7618,215.8236,215.8709,216.5045,4.2045,4.9145,5.2345,5.4545,5.5445,5.6145,5.7445
2024-06-07 14:30:00,test023,429.96,1000.4918,32.6609,31.8691,31.5491,31.3273,31.2264,31.16,31.1327,31.1182,31.0627,217.9164,218.5218,218.7691,218.9027,218.9545,218.9927,219.6127,3.9391,4.6591,4.9991,5.2191,5.3091,5.3791,5.5191
2024-06-07 14:45:00,test023,404.8167,1000.4327,33.9664,31.58,31.2709,31.0564,30.9582,30.8945,30.8682,30.8536,30.7991,221.3773,221.9018,222.11,222.2164,222.2573,222.2873,222.8936,3.6227,4.3627,4.7127,4.9327,5.0227,5.1027,5.2427
2024-06-07 15:00:00,test023,378.94,1000.39,35.4645,31.2536,30.9509,30.7427,30.6464,30.5836,30.5582,30.5436,30.4891,225.0209,225.4591,225.6264,225.7045,225.7345,225.7545,226.3455,3.3902,4.1602,4.5102,4.7502,4.8402,4.9202,5.0702
2024-06-07 15:15:00,test023,352.5067,1000.3627,37.1536,30.8918,30.5927,30.3864,30.2918,30.2291,30.2036,30.1891,30.1345,228.91,229.2527,229.3745,229.4218,229.44,229.4491,230.0227,3.253,4.053,4.423,4.673,4.773,4.853,5.003
2024-06-07 15:30:00,test023,328.2067,1000.3509,39.0355,30.4918,30.1927,29.9873,29.8927,29.83,29.8055,29.79,29.7355,233.1118,233.3582,233.4345,233.4509,233.4555,233.4536,234.0109,3.2204,4.0704,4.4604,4.7304,4.8304,4.9104,5.0704
2024-06-07 15:45:00,test023,305.8767,1000.3409,40.9245,30.0936,29.7927,29.5873,29.4918,29.43,29.4045,29.39,29.3345,237.2782,237.45,237.49,237.4818,237.4764,237.4627,238.01,3.0949,3.9949,4.4049,4.6849,4.7949,4.8849,5.0449
2024-06-07 16:00:00,test023,285.3133,1000.3382,42.7136,29.7155,29.4136,29.2073,29.1118,29.0491,29.0236,29.01,28.9518,239.8627,239.9773,239.99,239.9627,239.9491,239.9236,240.4718,3.0907,4.0307,4.4707,4.7607,4.8807,4.9707,5.1307
2024-06-07 16:15:00,test023,263.7833,1000.3427,44.4055,29.3555,29.0527,28.8464,28.75,28.6873,28.6618,28.6491,28.5873,240.9055,240.9818,240.9773,240.9364,240.9182,240.88,241.4409,2.9508,3.9308,4.3908,4.6908,4.8108,4.9008,5.0708
2024-06-07 16:30:00,test023,241.4,1000.3536,46.0027,29.0109,28.7082,28.5027,28.4073,28.3445,28.3191,28.3064,28.24,240.4245,240.4718,240.4536,240.4027,240.3818,240.33,240.9127,2.7202,3.7302,4.2002,4.5102,4.6402,4.7302,4.9102
2024-06-07 16:45:00,test023,218.2933,1000.3736,47.5064,28.6791,28.3791,28.1764,28.0818,28.0191,27.9945,27.9818,27.9127,238.4045,238.4191,238.3864,238.3245,238.2991,238.2345,238.8427,2.7066,3.7566,4.2366,4.5666,4.6866,4.7866,4.9666
2024-06-07 17:00:00,test023,194.6033,1000.4027,48.92,28.3591,28.0655,27.8664,27.7736,27.7118,27.6873,27.6755,27.6036,234.8291,234.7945,234.74,234.6627,234.6327,234.5536,235.1891,2.6379,3.7179,4.2179,4.5479,4.6779,4.7779,4.9579
2024-06-07 17:15:00,test023,170.4933,1000.4409,50.2436,28.0491,27.7655,27.5718,27.4818,27.4218,27.3982,27.3864,27.3136,229.6145,229.5145,229.43,229.3327,229.2945,229.2009,229.8655,2.5106,3.5606,4.0506,4.3806,4.5106,4.6106,4.7906
2024-06-07 17:30:00,test023,146.15,1000.4891,51.4764,27.7509,27.4782,27.2936,27.2073,27.1491,27.1273,27.1145,27.0418,222.7764,222.5791,222.4509,222.3255,222.2764,222.1673,222.8564,2.3889,3.4189,3.8989,4.2189,4.3489,4.4489,4.6289
2024-06-07 17:45:00,test023,121.8067,1000.5464,52.62,27.4636,27.2064,27.0309,26.9491,26.8945,26.8736,26.8609,26.7891,214.4918,214.1327,213.93,213.7564,213.6891,213.5636,214.26,2.293,3.293,3.763,4.083,4.203,4.303,4.473
2024-06-07 18:00:00,test023,97.7567,1000.6127,53.6736,27.1882,26.9482,26.7845,26.7082,26.6573,26.6382,26.6255,26.5555,204.9409,204.3182,203.9936,203.7418,203.6427,203.5009,204.1727,2.2121,3.1921,3.6521,3.9621,4.0821,4.1821,4.3521
2024-06-07 18:15:00,test023,74.4133,1000.6882,54.6373,26.9245,26.7045,26.5555,26.4855,26.4391,26.4209,26.4082,26.3409,194.3418,193.3109,192.7982,192.4236,192.2764,192.1173,192.7182,2.1792,3.1292,3.5792,3.8892,4.0092,4.1092,4.2792
2024-06-07 18:30:00,test023,51.4933,1000.7718,55.5055,26.6764,26.4782,26.3445,26.2809,26.2391,26.2227,26.21,26.1464,182.5109,180.9391,180.1764,179.6391,179.4273,179.2491,179.7355,2.1857,3.1157,3.5557,3.8557,3.9757,4.0757,4.2457
2024-06-07 18:45:00,test023,30.9033,1000.8591,56.3809,26.4236,26.2482,26.1309,26.0736,26.0373,26.0218,26.0091,25.95,170.3973,168.2409,167.2082,166.4955,166.2136,166.0164,166.3655,2.191,3.091,3.521,3.821,3.941,4.041,4.211
2024-06-07 19:00:00,test023,14.6167,1000.9555,57.2391,26.1718,26.0191,25.9164,25.8673,25.8355,25.8218,25.8082,25.7545,158.5536,155.8691,154.5955,153.73,153.3873,153.18,153.3982,2.1156,2.9856,3.4056,3.6956,3.8156,3.9056,4.0756
2024-06-07 19:15:00,test023,5.0567,1001.06,58.0709,25.9245,25.7927,25.7036,25.66,25.6336,25.6209,25.6082,25.5591,146.3918,143.3082,141.8573,140.8845,140.4982,140.2909,140.4045,2.1941,3.0241,3.4341,3.7141,3.8241,3.9241,4.0941
2024-06-07 19:30:00,test023,0.9767,1001.1718,58.8755,25.6827,25.5691,25.4927,25.4545,25.4318,25.4209,25.4073,25.3627,133.9427,130.6009,129.0427,128.0109,127.6009,127.4018,127.4445,2.2127,3.0027,3.3827,3.6627,3.7627,3.8627,4.0327
2024-06-07 19:45:00,test023,0.0,1001.29,59.6527,25.4455,25.3473,25.2827,25.25,25.2309,25.2209,25.2073,25.1673,121.8218,118.3118,116.6927,115.6355,115.2136,115.0327,115.0273,2.1822,2.9322,3.3022,3.5622,3.6622,3.7622,3.9222
2024-06-07 20:00:00,test023,0.0,1001.4136,60.4036,25.2127,25.1291,25.0745,25.0464,25.03,25.0218,25.0082,24.9745,110.6445,107.0064,105.3482,104.2827,103.8573,103.7036,103.6627,2.1196,2.8296,3.1896,3.4396,3.5396,3.6396,3.7996
2024-06-07 20:15:00,test023,0.0,1001.5409,61.13,24.9836,24.9145,24.8682,24.8445,24.8309,24.8236,24.81,24.7836,100.86,97.1073,95.4191,94.3545,93.93,93.8109,93.7482,2.0739,2.8039,3.1639,3.4239,3.5239,3.6239,3.7739
2024-06-07 20:30:00,test023,0.0,1001.6718,61.8291,24.7609,24.7027,24.6636,24.6436,24.6327,24.6264,24.6127,24.5945,92.4482,88.6164,86.9191,85.8727,85.4545,85.3809,85.3191,2.0362,2.7862,3.1562,3.4262,3.5262,3.6262,3.7762
2024-06-07 20:45:00,test023,0.0,1001.8064,62.4991,24.5436,24.4945,24.4618,24.4455,24.4364,24.4309,24.4164,24.4073,85.0773,81.2582,79.5982,78.6018,78.2045,78.1845,78.1673,2.0026,2.7826,3.1626,3.4326,3.5326,3.6426,3.7826
