timeStamp,wspd,wdir,swdown,glw,swddni,swddir,swddif,td2m,tsd,dpt2m,psfc,rh2m,qv2m,clflo,clfhi
2024-09-05 12:15:00,3.418,63.506,555.866,0.0,592.71,503.849,98.48,27.82,27.82,-6.902,1001.806,59.742,0.014,28.656,13.901
2024-09-05 12:30:00,3.525,63.21,585.195,0.0,607.72,516.217,100.95,27.9,27.9,-7.197,1001.762,58.4,0.014,29.274,13.504
2024-09-05 12:45:00,3.631,63.34,582.827,0.0,607.63,513.663,100.83,27.974,27.974,-7.492,1001.717,57.089,0.013,29.895,13.099
2024-09-05 13:00:00,3.722,64.059,582.179,0.0,606.78,508.484,100.51,28.029,28.029,-7.756,1001.676,55.934,0.013,30.411,12.724
2024-09-05 13:15:00,3.796,65.339,559.679,0.0,605.14,500.678,99.96,28.062,28.062,-7.988,1001.641,54.939,0.013,30.691,12.416
2024-09-05 13:30:00,3.854,66.975,553.613,0.0,602.66,490.268,99.21,28.072,28.072,-8.185,1001.609,54.105,0.013,30.681,12.186
2024-09-05 13:45:00,3.894,68.746,544.22,0.0,599.29,477.352,98.23,28.06,28.06,-8.347,1001.583,53.425,0.013,30.428,12.01
2024-09-05 14:00:00,3.916,70.436,519.627,0.0,594.96,461.913,97.03,28.027,28.027,-8.475,1001.561,52.899,0.012,29.982,11.864
2024-09-05 14:15:00,3.92,71.961,510.377,0.0,589.57,444.075,95.61,27.973,27.973,-8.567,1001.544,52.522,0.012,29.389,11.724
2024-09-05 14:30:00,3.905,73.382,499.428,0.0,582.99,423.935,93.94,27.896,27.896,-8.623,1001.534,52.294,0.012,28.66,11.59
2024-09-05 14:45:00,3.871,74.764,485.109,0.0,575.08,401.501,92.03,27.798,27.798,-8.642,1001.529,52.213,0.012,27.764,11.492
2024-09-05 15:00:00,3.817,76.174,475.358,0.0,565.66,377.104,89.86,27.678,27.678,-8.626,1001.53,52.278,0.012,26.668,11.458
2024-09-05 15:15:00,3.744,77.637,440.759,0.0,554.49,350.754,87.41,27.535,27.535,-8.575,1001.537,52.486,0.012,25.422,11.495
2024-09-05 15:30:00,3.648,79.138,414.048,0.0,541.27,322.567,84.67,27.372,27.372,-8.491,1001.551,52.832,0.012,24.143,11.577
2024-09-05 15:45:00,3.546,80.642,384.006,0.0,528.19,294.289,81.99,27.203,27.203,-8.404,1001.567,53.193,0.012,22.945,11.663
2024-09-05 16:00:00,3.439,81.831,352.473,0.0,512.04,264.409,78.9,27.017,27.017,-8.297,1001.596,53.637,0.012,21.945,11.711
2024-09-05 16:15:00,3.326,82.703,309.316,0.0,492.17,233.029,75.34,26.816,26.816,-8.171,1001.637,54.164,0.012,21.161,11.716
2024-09-05 16:30:00,3.208,83.266,270.235,0.0,467.72,200.695,71.23,26.6,26.6,-8.027,1001.692,54.77,0.012,20.515,11.707
2024-09-05 16:45:00,3.084,83.532,235.209,0.0,437.6,167.603,66.45,26.368,26.368,-7.868,1001.758,55.453,0.012,19.938,11.725
2024-09-05 17:00:00,2.958,83.507,202.627,0.0,400.4,134.381,60.84,26.121,26.121,-7.693,1001.836,56.208,0.012,19.356,11.806
2024-09-05 17:15:00,2.83,83.198,161.988,0.0,354.3,101.753,54.19,25.859,25.859,-7.505,1001.924,57.032,0.012,18.74,11.962
2024-09-05 17:30:00,2.702,82.606,127.267,0.0,297.22,70.645,46.19,25.583,25.583,-7.304,1002.024,57.922,0.012,18.094,12.16
2024-09-05 17:45:00,2.574,81.737,91.562,0.0,227.31,42.633,36.49,25.292,25.292,-7.091,1002.135,58.88,0.012,17.422,12.347
2024-09-05 18:00:00,2.446,80.596,63.932,0.0,145.23,19.886,24.85,24.989,24.989,-6.866,1002.259,59.904,0.012,16.727,12.472
2024-09-05 18:15:00,2.322,79.192,40.027,0.0,61.36,5.273,11.98,24.675,24.675,-6.631,1002.396,60.996,0.012,16.018,12.495
2024-09-05 18:30:00,2.2,77.53,27.717,0.0,7.68,0.268,2.01,24.351,24.351,-6.385,1002.545,62.154,0.012,15.31,12.405
2024-09-05 18:45:00,2.081,75.917,0.0,0.0,0.0,0.0,0.0,24.029,24.029,-6.146,1002.696,63.301,0.012,14.614,12.212
2024-09-05 19:00:00,1.971,74.723,0.0,0.0,0.0,0.0,0.0,23.721,23.721,-5.919,1002.841,64.406,0.012,13.941,11.92
2024-09-05 19:15:00,1.87,73.948,0.0,0.0,0.0,0.0,0.0,23.427,23.427,-5.704,1002.982,65.469,0.012,13.294,11.532
2024-09-05 19:30:00,1.778,73.635,0.0,0.0,0.0,0.0,0.0,23.148,23.148,-5.499,1003.118,66.496,0.012,12.667,11.049
2024-09-05 19:45:00,1.694,73.865,0.0,0.0,0.0,0.0,0.0,22.884,22.884,-5.304,1003.25,67.488,0.012,12.055,10.481
2024-09-05 20:00:00,1.618,74.718,0.0,0.0,0.0,0.0,0.0,22.634,22.634,-5.117,1003.376,68.45,0.012,11.447,9.836
2024-09-05 20:15:00,1.55,76.275,0.0,0.0,0.0,0.0,0.0,22.399,22.399,-4.938,1003.495,69.384,0.012,10.841,9.142
2024-09-05 20:30:00,1.491,78.521,0.0,0.0,0.0,0.0,0.0,22.18,22.18,-4.767,1003.608,70.286,0.012,10.235,8.453
2024-09-05 20:45:00,1.441,81.352,0.0,0.0,0.0,0.0,0.0,21.976,21.976,-4.603,1003.715,71.157,0.012,9.632,7.828
2024-09-05 21:00:00,1.4,84.664,0.0,0.0,0.0,0.0,0.0,21.785,21.785,-4.448,1003.813,71.996,0.012,9.034,7.331
2024-09-05 21:15:00,1.368,88.355,0.0,0.0,0.0,0.0,0.0,21.61,21.61,-4.3,1003.904,72.802,0.012,8.444,7.007
2024-09-05 21:30:00,1.345,92.376,0.0,0.0,0.0,0.0,0.0,21.449,21.449,-4.159,1003.988,73.574,0.012,7.861,6.864
2024-09-05 21:45:00,1.326,96.364,0.0,0.0,0.0,0.0,0.0,21.292,21.292,-4.021,1004.071,74.342,0.012,7.283,6.891
2024-09-05 22:00:00,1.307,100.286,0.0,0.0,0.0,0.0,0.0,21.147,21.147,-3.896,1004.147,75.043,0.012,6.708,7.074
2024-09-05 22:15:00,1.288,104.098,0.0,0.0,0.0,0.0,0.0,21.015,21.015,-3.783,1004.217,75.676,0.012,6.139,7.394
2024-09-05 22:30:00,1.268,107.718,0.0,0.0,0.0,0.0,0.0,20.897,20.897,-3.684,1004.281,76.242,0.012,5.581,7.824
2024-09-05 22:45:00,1.247,111.071,0.0,0.0,0.0,0.0,0.0,20.792,20.792,-3.596,1004.34,76.742,0.012,5.038,8.328
2024-09-05 23:00:00,1.224,114.08,0.0,0.0,0.0,0.0,0.0,20.698,20.698,-3.521,1004.394,77.175,0.012,4.516,8.876
2024-09-05 23:15:00,1.199,116.761,0.0,0.0,0.0,0.0,0.0,20.616,20.616,-3.457,1004.444,77.546,0.012,4.018,9.424
2024-09-05 23:30:00,1.171,119.197,0.0,0.0,0.0,0.0,0.0,20.544,20.544,-3.404,1004.489,77.852,0.012,3.542,9.934
2024-09-05 23:45:00,1.14,121.453,0.0,0.0,0.0,0.0,0.0,20.484,20.484,-3.362,1004.529,78.094,0.012,3.089,10.373
2024-09-06 00:00:00,0.993,288.963,0.0,0.0,0.0,0.0,0.0,20.093,20.093,-3.465,1004.622,77.496,0.011,0.015,1.706
2024-09-06 00:15:00,1.014,293.158,0.0,0.0,0.0,0.0,0.0,19.923,19.923,-3.279,1004.645,78.581,0.011,0.0,1.708
2024-09-06 00:30:00,1.046,296.484,0.0,0.0,0.0,0.0,0.0,19.746,19.746,-3.079,1004.664,79.762,0.011,0.0,1.708
2024-09-06 00:45:00,1.077,299.71,0.0,0.0,0.0,0.0,0.0,19.573,19.573,-2.882,1004.683,80.936,0.011,0.002,1.706
2024-09-06 01:00:00,1.102,302.392,0.0,0.0,0.0,0.0,0.0,19.413,19.413,-2.705,1004.701,82.008,0.011,0.006,1.698
2024-09-06 01:15:00,1.12,304.536,0.0,0.0,0.0,0.0,0.0,19.266,19.266,-2.546,1004.717,82.978,0.011,0.014,1.686
2024-09-06 01:30:00,1.133,306.157,0.0,0.0,0.0,0.0,0.0,19.134,19.134,-2.406,1004.733,83.844,0.012,0.023,1.669
2024-09-06 01:45:00,1.139,307.264,0.0,0.0,0.0,0.0,0.0,19.017,19.017,-2.283,1004.749,84.609,0.012,0.034,1.647
2024-09-06 02:00:00,1.14,307.865,0.0,0.0,0.0,0.0,0.0,18.915,18.915,-2.177,1004.764,85.271,0.012,0.045,1.62
2024-09-06 02:15:00,1.136,307.948,0.0,0.0,0.0,0.0,0.0,18.826,18.826,-2.089,1004.779,85.83,0.012,0.059,1.587
2024-09-06 02:30:00,1.128,307.502,0.0,0.0,0.0,0.0,0.0,18.751,18.751,-2.017,1004.793,86.286,0.012,0.073,1.549
2024-09-06 02:45:00,1.115,306.526,0.0,0.0,0.0,0.0,0.0,18.692,18.692,-1.962,1004.806,86.64,0.012,0.087,1.506
2024-09-06 03:00:00,1.095,305.026,0.0,0.0,0.0,0.0,0.0,18.648,18.648,-1.922,1004.821,86.89,0.012,0.102,1.456
2024-09-06 03:15:00,1.072,303.011,0.0,0.0,0.0,0.0,0.0,18.619,18.619,-1.899,1004.836,87.038,0.012,0.116,1.4
2024-09-06 03:30:00,1.042,300.497,0.0,0.0,0.0,0.0,0.0,18.604,18.604,-1.892,1004.853,87.084,0.012,0.126,1.338
2024-09-06 03:45:00,1.013,297.931,0.0,0.0,0.0,0.0,0.0,18.59,18.59,-1.886,1004.871,87.124,0.012,0.134,1.272
2024-09-06 04:00:00,0.986,295.534,0.0,0.0,0.0,0.0,0.0,18.594,18.594,-1.888,1004.897,87.114,0.012,0.136,1.201
2024-09-06 04:15:00,0.959,293.319,0.0,0.0,0.0,0.0,0.0,18.614,18.614,-1.897,1004.93,87.055,0.012,0.136,1.127
2024-09-06 04:30:00,0.934,291.296,0.0,0.0,0.0,0.0,0.0,18.651,18.651,-1.914,1004.969,86.945,0.012,0.132,1.051
2024-09-06 04:45:00,0.911,289.478,0.0,0.0,0.0,0.0,0.0,18.706,18.706,-1.94,1005.015,86.779,0.012,0.126,0.973
2024-09-06 05:00:00,0.887,287.874,0.0,0.0,0.0,0.0,0.0,18.784,18.784,-1.975,1005.068,86.554,0.012,0.117,0.893
2024-09-06 05:15:00,0.865,286.477,0.0,0.0,0.0,0.0,0.0,18.884,18.884,-2.021,1005.128,86.264,0.012,0.107,0.811
2024-09-06 05:30:00,0.843,285.282,0.0,0.0,0.0,0.0,0.0,19.007,19.007,-2.077,1005.194,85.906,0.012,0.096,0.729
2024-09-06 05:45:00,0.822,284.296,0.0,0.0,0.0,0.0,0.0,19.154,19.154,-2.145,1005.263,85.478,0.012,0.083,0.649
2024-09-06 06:00:00,0.802,283.526,0.0,0.0,0.3,0.001,0.09,19.323,19.323,-2.225,1005.336,84.975,0.012,0.071,0.571
2024-09-06 06:15:00,0.784,282.991,0.0,0.0,21.33,1.154,4.86,19.515,19.515,-2.318,1005.411,84.392,0.012,0.059,0.497
2024-09-06 06:30:00,0.767,282.624,9.415,0.0,98.96,10.396,18.17,19.732,19.732,-2.425,1005.489,83.728,0.012,0.047,0.428
2024-09-06 06:45:00,0.752,282.036,31.689,0.0,192.4,29.998,31.98,19.956,19.956,-2.538,1005.564,83.028,0.012,0.037,0.364
2024-09-06 07:00:00,0.741,280.357,60.577,0.0,278.56,57.44,44.06,20.201,20.201,-2.672,1005.63,82.208,0.012,0.029,0.303
2024-09-06 07:15:00,0.735,277.42,95.328,0.0,351.41,90.003,54.21,20.467,20.467,-2.826,1005.686,81.271,0.012,0.022,0.245
2024-09-06 07:30:00,0.735,273.243,136.958,0.0,411.57,125.541,62.74,20.753,20.753,-3.001,1005.734,80.222,0.012,0.015,0.195
2024-09-06 07:45:00,0.74,268.032,178.84,0.0,461.11,162.84,70.01,21.055,21.055,-3.197,1005.772,79.064,0.012,0.011,0.151
2024-09-06 08:00:00,0.751,261.994,225.942,0.0,504.18,201.606,76.04,21.373,21.373,-3.412,1005.8,77.804,0.012,0.007,0.115
2024-09-06 08:15:00,0.769,255.318,277.034,0.0,538.26,239.666,81.51,21.704,21.704,-3.649,1005.819,76.443,0.012,0.004,0.085
2024-09-06 08:30:00,0.794,248.06,328.18,0.0,566.83,277.224,86.35,22.048,22.048,-3.906,1005.829,74.986,0.012,0.003,0.063
2024-09-06 08:45:00,0.825,240.152,373.348,0.0,590.93,313.757,90.66,22.406,22.406,-4.184,1005.83,73.436,0.012,0.002,0.049
2024-09-06 09:00:00,0.862,231.526,423.914,0.0,611.36,348.999,94.51,22.777,22.777,-4.484,1005.823,71.797,0.012,0.002,0.041
2024-09-06 09:15:00,0.904,222.214,472.536,0.0,628.75,382.759,97.96,23.161,23.161,-4.807,1005.806,70.071,0.012,0.004,0.038
2024-09-06 09:30:00,0.954,212.367,513.399,0.0,643.56,414.618,101.06,23.558,23.558,-5.155,1005.782,68.254,0.012,0.006,0.041
2024-09-06 09:45:00,1.004,202.854,559.657,0.0,657.53,445.32,104.04,23.954,23.954,-5.512,1005.754,66.432,0.012,0.01,0.049
2024-09-06 10:00:00,1.057,194.625,605.254,0.0,669.65,473.927,106.73,24.33,24.33,-5.861,1005.711,64.693,0.012,0.014,0.061
2024-09-06 10:15:00,1.111,187.674,644.303,0.0,680.18,500.196,109.14,24.684,24.684,-6.201,1005.653,63.038,0.012,0.018,0.074
2024-09-06 10:30:00,1.165,181.812,682.847,0.0,689.28,523.976,111.28,25.015,25.015,-6.53,1005.58,61.472,0.012,0.023,0.086
2024-09-06 10:45:00,1.221,176.851,713.946,0.0,697.11,545.185,113.16,25.323,25.323,-6.846,1005.494,59.997,0.012,0.028,0.101
2024-09-06 11:00:00,1.276,172.608,743.903,0.0,703.79,563.62,114.79,25.607,25.607,-7.149,1005.394,58.618,0.012,0.034,0.118
2024-09-06 11:15:00,1.33,169.021,764.154,0.0,709.4,579.254,116.16,25.867,25.867,-7.435,1005.283,57.339,0.012,0.039,0.137
2024-09-06 11:30:00,1.384,166.14,780.917,0.0,714.01,591.941,117.29,26.104,26.104,-7.703,1005.16,56.164,0.012,0.043,0.163
2024-09-06 11:45:00,1.437,164.011,793.554,0.0,717.68,601.556,118.17,26.316,26.316,-7.951,1005.025,55.094,0.012,0.046,0.2
2024-09-06 12:00:00,1.49,162.679,810.882,0.0,720.44,608.153,118.8,26.503,26.503,-8.177,1004.879,54.136,0.012,0.048,0.255
2024-09-06 12:15:00,1.542,162.168,817.572,0.0,722.32,611.558,119.19,26.665,26.665,-8.379,1004.722,53.294,0.012,0.048,0.333
2024-09-06 12:30:00,1.593,162.482,822.636,0.0,723.31,611.858,119.33,26.801,26.801,-8.554,1004.554,52.572,0.011,0.045,0.442
2024-09-06 12:45:00,1.642,162.841,821.507,0.0,719.22,605.435,118.53,26.931,26.931,-8.725,1004.388,51.879,0.011,0.042,0.595
2024-09-06 13:00:00,1.685,162.999,821.065,0.0,714.24,595.938,117.49,27.043,27.043,-8.869,1004.227,51.295,0.011,0.037,0.801
2024-09-06 13:15:00,1.722,162.946,817.61,0.0,708.35,583.419,116.2,27.136,27.136,-8.988,1004.072,50.821,0.011,0.033,1.073
2024-09-06 13:30:00,1.752,162.672,810.454,0.0,701.52,568.045,114.67,27.212,27.212,-9.081,1003.921,50.455,0.011,0.027,1.398
2024-09-06 13:45:00,1.776,162.169,796.707,0.0,693.7,549.833,112.9,27.27,27.27,-9.147,1003.774,50.196,0.011,0.022,1.748
2024-09-06 14:00:00,1.793,161.43,778.833,0.0,684.81,528.948,110.89,27.31,27.31,-9.186,1003.635,50.042,0.011,0.016,2.092
2024-09-06 14:15:00,1.804,160.456,752.991,0.0,674.76,505.521,108.63,27.332,27.332,-9.198,1003.5,49.995,0.011,0.012,2.397
2024-09-06 14:30:00,1.807,159.247,728.375,0.0,663.43,479.638,106.13,27.335,27.335,-9.182,1003.372,50.056,0.011,0.007,2.654
2024-09-06 14:45:00,1.806,157.801,699.898,0.0,650.68,451.592,103.36,27.321,27.321,-9.138,1003.251,50.229,0.011,0.004,2.874
2024-09-06 15:00:00,1.796,156.114,663.902,0.0,636.31,421.465,100.34,27.289,27.289,-9.064,1003.137,50.52,0.011,0.001,3.068
2024-09-06 15:15:00,1.782,154.185,633.372,0.0,620.09,389.478,97.02,27.239,27.239,-8.96,1003.03,50.934,0.011,0.0,3.248
2024-09-06 15:30:00,1.762,152.019,595.259,0.0,601.72,355.888,93.41,27.171,27.171,-8.824,1002.931,51.477,0.011,0.0,3.399
2024-09-06 15:45:00,1.74,149.873,555.799,0.0,584.61,323.093,90.05,27.095,27.095,-8.677,1002.836,52.07,0.012,0.0,3.487
2024-09-06 16:00:00,1.719,147.772,505.854,0.0,564.2,288.725,86.26,26.99,26.99,-8.502,1002.756,52.786,0.012,0.0,3.476
2024-09-06 16:15:00,1.699,145.725,455.111,0.0,539.8,253.088,81.99,26.856,26.856,-8.299,1002.694,53.626,0.012,0.0,3.353
2024-09-06 16:30:00,1.681,143.736,401.624,0.0,510.48,216.545,77.14,26.694,26.694,-8.072,1002.646,54.58,0.012,0.0,3.141
2024-09-06 16:45:00,1.665,141.813,345.81,0.0,475.09,179.662,71.59,26.503,26.503,-7.824,1002.614,55.64,0.012,0.0,2.888
2024-09-06 17:00:00,1.651,139.959,281.668,0.0,432.09,142.883,65.17,26.285,26.285,-7.559,1002.595,56.792,0.012,0.0,2.64
2024-09-06 17:15:00,1.641,138.185,225.024,0.0,379.57,107.105,57.64,26.04,26.04,-7.282,1002.589,58.021,0.012,0.011,2.42
2024-09-06 17:30:00,1.634,136.502,168.547,0.0,315.34,73.347,48.69,25.77,25.77,-6.995,1002.596,59.315,0.012,0.046,2.22
2024-09-06 17:45:00,1.629,134.907,120.487,0.0,237.58,43.336,37.96,25.476,25.476,-6.702,1002.616,60.664,0.012,0.11,2.023
2024-09-06 18:00:00,1.626,133.404,73.674,0.0,147.59,19.443,25.23,25.161,25.161,-6.405,1002.65,62.059,0.012,0.206,1.811
2024-09-06 18:15:00,1.625,131.983,38.095,0.0,58.27,4.704,11.46,24.826,24.826,-6.106,1002.697,63.494,0.012,0.338,1.587
2024-09-06 18:30:00,1.627,130.636,17.426,0.0,5.83,0.174,1.56,24.476,24.476,-5.806,1002.758,64.965,0.012,0.519,1.376
2024-09-06 18:45:00,1.628,129.345,0.0,0.0,0.0,0.0,0.0,24.129,24.129,-5.519,1002.82,66.395,0.012,0.77,1.203
2024-09-06 19:00:00,1.627,128.565,0.0,0.0,0.0,0.0,0.0,23.803,23.803,-5.265,1002.882,67.69,0.012,1.112,1.089
2024-09-06 19:15:00,1.624,128.29,0.0,0.0,0.0,0.0,0.0,23.497,23.497,-5.04,1002.944,68.853,0.012,1.566,1.039
2024-09-06 19:30:00,1.617,128.516,0.0,0.0,0.0,0.0,0.0,23.213,23.213,-4.841,1003.005,69.892,0.012,2.155,1.036
2024-09-06 19:45:00,1.607,129.236,0.0,0.0,0.0,0.0,0.0,22.949,22.949,-4.667,1003.067,70.818,0.012,2.896,1.063
2024-09-06 20:00:00,1.595,130.444,0.0,0.0,0.0,0.0,0.0,22.707,22.707,-4.513,1003.128,71.643,0.012,3.801,1.107
2024-09-06 20:15:00,1.579,132.141,0.0,0.0,0.0,0.0,0.0,22.486,22.486,-4.379,1003.188,72.371,0.012,4.875,1.161
2024-09-06 20:30:00,1.562,134.336,0.0,0.0,0.0,0.0,0.0,22.285,22.285,-4.263,1003.246,73.004,0.012,6.108,1.223
2024-09-06 20:45:00,1.543,137.036,0.0,0.0,0.0,0.0,0.0,22.102,22.102,-4.165,1003.304,73.542,0.012,7.467,1.286
2024-09-06 21:00:00,1.522,140.248,0.0,0.0,0.0,0.0,0.0,21.936,21.936,-4.085,1003.358,73.986,0.012,8.918,1.348
2024-09-06 21:15:00,1.5,143.974,0.0,0.0,0.0,0.0,0.0,21.786,21.786,-4.022,1003.409,74.337,0.012,10.416,1.402
2024-09-06 21:30:00,1.477,148.201,0.0,0.0,0.0,0.0,0.0,21.653,21.653,-3.975,1003.457,74.596,0.012,11.922,1.447
2024-09-06 21:45:00,1.457,152.456,0.0,0.0,0.0,0.0,0.0,21.522,21.522,-3.929,1003.504,74.857,0.012,13.407,1.489
2024-09-06 22:00:00,1.439,156.323,0.0,0.0,0.0,0.0,0.0,21.394,21.394,-3.877,1003.543,75.147,0.012,14.843,1.53
2024-09-06 22:15:00,1.423,159.772,0.0,0.0,0.0,0.0,0.0,21.27,21.27,-3.82,1003.574,75.466,0.012,16.196,1.573
2024-09-06 22:30:00,1.409,162.77,0.0,0.0,0.0,0.0,0.0,21.15,21.15,-3.759,1003.599,75.814,0.012,17.442,1.615
2024-09-06 22:45:00,1.396,165.282,0.0,0.0,0.0,0.0,0.0,21.033,21.033,-3.693,1003.618,76.187,0.012,18.556,1.649
2024-09-06 23:00:00,1.385,167.273,0.0,0.0,0.0,0.0,0.0,20.918,20.918,-3.624,1003.632,76.585,0.012,19.517,1.67
2024-09-06 23:15:00,1.373,168.707,0.0,0.0,0.0,0.0,0.0,20.807,20.807,-3.55,1003.64,77.007,0.012,20.328,1.675
2024-09-06 23:30:00,1.361,169.569,0.0,0.0,0.0,0.0,0.0,20.698,20.698,-3.473,1003.642,77.453,0.012,20.985,1.67
2024-09-06 23:45:00,1.349,169.857,0.0,0.0,0.0,0.0,0.0,20.592,20.592,-3.392,1003.638,77.924,0.012,21.452,1.665
2024-09-07 00:00:00,1.401,180.514,0.0,0.0,0.0,0.0,0.0,20.628,20.628,-3.397,1003.115,77.892,0.012,39.832,0.956
2024-09-07 00:15:00,1.396,183.474,0.0,0.0,0.0,0.0,0.0,20.544,20.544,-3.341,1003.09,78.219,0.012,41.16,0.961
2024-09-07 00:30:00,1.395,185.956,0.0,0.0,0.0,0.0,0.0,20.466,20.466,-3.287,1003.057,78.534,0.012,42.364,0.968
2024-09-07 00:45:00,1.394,188.018,0.0,0.0,0.0,0.0,0.0,20.391,20.391,-3.234,1003.024,78.843,0.012,43.426,0.976
2024-09-07 01:00:00,1.391,188.908,0.0,0.0,0.0,0.0,0.0,20.316,20.316,-3.182,1002.992,79.151,0.012,44.333,0.981
2024-09-07 01:15:00,1.385,188.712,0.0,0.0,0.0,0.0,0.0,20.241,20.241,-3.13,1002.963,79.459,0.012,45.091,0.98
2024-09-07 01:30:00,1.377,187.446,0.0,0.0,0.0,0.0,0.0,20.166,20.166,-3.078,1002.936,79.768,0.012,45.727,0.97
2024-09-07 01:45:00,1.368,185.072,0.0,0.0,0.0,0.0,0.0,20.094,20.094,-3.025,1002.912,80.078,0.012,46.266,0.95
2024-09-07 02:00:00,1.357,181.55,0.0,0.0,0.0,0.0,0.0,20.022,20.022,-2.973,1002.891,80.39,0.012,46.728,0.918
2024-09-07 02:15:00,1.345,176.927,0.0,0.0,0.0,0.0,0.0,19.952,19.952,-2.921,1002.875,80.704,0.012,47.123,0.876
2024-09-07 02:30:00,1.332,171.333,0.0,0.0,0.0,0.0,0.0,19.883,19.883,-2.868,1002.864,81.022,0.012,47.437,0.829
2024-09-07 02:45:00,1.315,164.894,0.0,0.0,0.0,0.0,0.0,19.814,19.814,-2.815,1002.859,81.341,0.012,47.653,0.777
2024-09-07 03:00:00,1.296,157.736,0.0,0.0,0.0,0.0,0.0,19.745,19.745,-2.761,1002.861,81.664,0.012,47.751,0.725
2024-09-07 03:15:00,1.274,149.865,0.0,0.0,0.0,0.0,0.0,19.678,19.678,-2.708,1002.87,81.988,0.012,47.716,0.674
2024-09-07 03:30:00,1.247,141.175,0.0,0.0,0.0,0.0,0.0,19.611,19.611,-2.654,1002.887,82.314,0.012,47.578,0.63
2024-09-07 03:45:00,1.22,132.424,0.0,0.0,0.0,0.0,0.0,19.546,19.546,-2.602,1002.909,82.636,0.012,47.414,0.596
2024-09-07 04:00:00,1.197,124.292,0.0,0.0,0.0,0.0,0.0,19.501,19.501,-2.561,1002.942,82.888,0.012,47.309,0.579
2024-09-07 04:15:00,1.178,116.759,0.0,0.0,0.0,0.0,0.0,19.476,19.476,-2.531,1002.985,83.068,0.012,47.362,0.581
2024-09-07 04:30:00,1.164,109.855,0.0,0.0,0.0,0.0,0.0,19.47,19.47,-2.514,1003.038,83.177,0.012,47.561,0.603
2024-09-07 04:45:00,1.154,103.596,0.0,0.0,0.0,0.0,0.0,19.485,19.485,-2.507,1003.102,83.217,0.012,47.782,0.644
2024-09-07 05:00:00,1.147,98.0,0.0,0.0,0.0,0.0,0.0,19.523,19.523,-2.512,1003.176,83.19,0.012,47.903,0.702
2024-09-07 05:15:00,1.145,93.088,0.0,0.0,0.0,0.0,0.0,19.583,19.583,-2.527,1003.259,83.096,0.012,47.804,0.774
2024-09-07 05:30:00,1.145,88.906,0.0,0.0,0.0,0.0,0.0,19.666,19.666,-2.553,1003.353,82.934,0.012,47.489,0.866
2024-09-07 05:45:00,1.15,85.525,0.0,0.0,0.0,0.0,0.0,19.774,19.774,-2.592,1003.455,82.695,0.012,47.076,0.979
2024-09-07 06:00:00,1.161,83.016,0.0,0.0,0.18,0.0,0.05,19.905,19.905,-2.645,1003.564,82.371,0.012,46.684,1.121
2024-09-07 06:15:00,1.178,81.439,3.83,0.0,16.39,0.841,3.75,20.062,20.062,-2.713,1003.678,81.956,0.012,46.385,1.296
2024-09-07 06:30:00,1.202,80.818,14.946,0.0,81.48,8.333,14.91,20.243,20.243,-2.797,1003.799,81.45,0.012,46.144,1.499
2024-09-07 06:45:00,1.229,80.378,30.52,0.0,161.17,24.657,26.63,20.43,20.43,-2.885,1003.919,80.92,0.012,45.855,1.719
2024-09-07 07:00:00,1.264,79.844,51.358,0.0,234.31,47.675,36.8,20.629,20.629,-2.983,1004.034,80.331,0.012,45.404,1.944
2024-09-07 07:15:00,1.308,79.204,79.799,0.0,295.45,74.823,45.24,20.839,20.839,-3.091,1004.141,79.687,0.012,44.786,2.161
2024-09-07 07:30:00,1.36,78.464,103.169,0.0,345.19,104.375,52.22,21.06,21.06,-3.21,1004.242,78.987,0.012,44.124,2.374
2024-09-07 07:45:00,1.419,77.644,135.376,0.0,385.42,135.04,58.07,21.289,21.289,-3.339,1004.335,78.23,0.012,43.549,2.595
2024-09-07 08:00:00,1.484,76.768,164.346,0.0,419.78,166.715,62.83,21.526,21.526,-3.48,1004.419,77.413,0.012,43.199,2.841
2024-09-07 08:15:00,1.554,75.832,190.656,0.0,446.26,197.446,67.07,21.771,21.771,-3.632,1004.494,76.54,0.012,43.091,3.12
2024-09-07 08:30:00,1.626,74.806,219.672,0.0,467.87,227.47,70.74,22.022,22.022,-3.794,1004.56,75.618,0.012,43.133,3.43
2024-09-07 08:45:00,1.7,73.659,254.538,0.0,485.54,256.434,73.94,22.278,22.278,-3.964,1004.616,74.657,0.012,43.236,3.76
2024-09-07 09:00:00,1.776,72.357,283.24,0.0,500.0,284.066,76.73,22.54,22.54,-4.143,1004.664,73.665,0.012,43.315,4.096
2024-09-07 09:15:00,1.853,70.894,308.794,0.0,511.79,310.139,79.16,22.806,22.806,-4.329,1004.701,72.643,0.012,43.34,4.436
2024-09-07 09:30:00,1.929,69.286,338.805,0.0,521.35,334.42,81.28,23.078,23.078,-4.523,1004.727,71.59,0.013,43.377,4.791
2024-09-07 09:45:00,2.0,67.796,364.828,0.0,533.72,359.957,83.85,23.349,23.349,-4.719,1004.748,70.542,0.013,43.519,5.179
2024-09-07 10:00:00,2.068,66.66,400.478,0.0,544.62,383.825,86.19,23.612,23.612,-4.911,1004.753,69.524,0.013,43.851,5.619
2024-09-07 10:15:00,2.132,65.865,426.487,0.0,554.25,405.946,88.31,23.864,23.864,-5.101,1004.74,68.535,0.013,44.433,6.117
