timeStamp,pred,power
2024-07-11 17:00:00,20.482544,20.53
2024-07-11 17:00:00,20.482544,20.53
2024-07-11 17:15:00,20.482544,18.08
2024-07-11 17:15:00,20.482544,18.08
2024-07-11 17:15:00,20.482544,18.08
2024-07-11 17:15:00,20.482544,18.08
2024-07-11 17:30:00,20.482544,18.19
2024-07-11 17:30:00,20.482544,18.19
2024-07-11 17:30:00,20.482544,18.19
2024-07-11 17:30:00,20.482544,18.19
2024-07-11 17:45:00,20.482544,24.06
2024-07-11 17:45:00,20.482544,24.06
2024-07-11 17:45:00,21.088606,24.06
2024-07-11 17:45:00,21.088606,24.06
2024-07-11 18:00:00,21.31808,25.15
2024-07-11 18:00:00,21.31808,25.15
2024-07-11 18:00:00,21.31808,25.15
2024-07-11 18:00:00,21.31808,25.15
2024-07-11 18:15:00,21.31808,27.38
2024-07-11 18:15:00,21.31808,27.38
2024-07-11 18:15:00,21.31808,27.38
2024-07-11 18:15:00,21.31808,27.38
2024-07-11 18:30:00,21.31808,29.69
2024-07-11 18:30:00,21.31808,29.69
2024-07-11 18:30:00,21.31808,29.69
2024-07-11 18:30:00,21.31808,29.69
2024-07-11 18:45:00,21.31808,22.22
2024-07-11 18:45:00,21.31808,22.22
2024-07-11 18:45:00,21.31808,22.22
2024-07-11 18:45:00,21.31808,22.22
2024-07-11 19:00:00,21.31808,22.76
2024-07-11 19:00:00,21.31808,22.76
2024-07-11 19:00:00,20.338825,22.76
2024-07-11 19:00:00,20.338825,22.76
2024-07-11 19:15:00,20.338825,19.1
2024-07-11 19:15:00,20.338825,19.1
2024-07-11 19:15:00,20.338825,19.1
2024-07-11 19:15:00,20.338825,19.1
2024-07-11 19:30:00,20.059578,21.99
2024-07-11 19:30:00,20.059578,21.99
2024-07-11 19:30:00,20.140137,21.99
2024-07-11 19:30:00,20.140137,21.99
2024-07-11 19:45:00,23.199966,27.76
2024-07-11 19:45:00,23.199966,27.76
2024-07-11 19:45:00,24.507153,27.76
2024-07-11 19:45:00,24.507153,27.76
